delay
-22.0
-18.0
-16.0
-14.0
-14.0
-14.0
-15.0
-15.0
-13.0
-20.0
-43.0
-22.0
-12.0
-13.0
-13.0
-13.0
-12.0
-13.0
-12.0
-13.0
-13.0
-13.0
-13.0
-13.0
-13.0
-14.0
-20.0
-13.0
-13.0
-13.0
-13.0
-13.0
-20.0
-19.0
-20.0
-19.0
-37.0
-24.0
-22.0
-18.0
-20.0
-20.0
-20.0
-16.0
-16.0
-21.0
-22.0
-17.0
-16.0
-20.0
-21.0
-17.0
-18.0
-18.0
-18.0
-17.0
-15.0
-17.0
-17.0
-17.0
-18.0
-19.0
-19.0
-18.0
-18.0
-23.0
-15.0
-24.0
-18.0
-16.0
-18.0
-18.0
-21.0
-20.0
-19.0
-22.0
-19.0
-15.0
-20.0
-19.0
-18.0
-16.0
-19.0
-17.0
-18.0
-19.0
-20.0
-20.0
-19.0
-20.0
-19.0
-18.0
-21.0
-21.0
-20.0
-18.0
-17.0
-20.0
-19.0
-19.0
-16.0
-34.0
-18.0
-20.0
-18.0
-16.0
-15.0
-20.0
-18.0
-15.0
-16.0
-19.0
-18.0
-15.0
-15.0
-15.0
-16.0
-16.0
-16.0
-16.0
-16.0
-18.0
-15.0
-17.0
-14.0
-18.0
-19.0
-29.0
-19.0
-17.0
-23.0
-20.0
-19.0
-20.0
-18.0
-18.0
-20.0
-22.0
-20.0
-21.0
-19.0
-19.0
-15.0
-21.0
-19.0
-18.0
-16.0
-18.0
-19.0
-20.0
-22.0
-17.0
-20.0
-19.0
-21.0
-22.0
-18.0
-25.0
-21.0
-12.0
-12.0
-13.0
-13.0
-12.0
-13.0
-14.0
-38.0
-28.0
-18.0
-18.0
-17.0
-19.0
-13.0
-15.0
-16.0
-16.0
-18.0
-19.0
7.0
-34.0
-15.0
-13.0
-13.0
-13.0
-13.0
-12.0
-13.0
-16.0
-13.0
-13.0
-14.0
-36.0
-20.0
-13.0
-12.0
-13.0
-13.0
-13.0
-12.0
-13.0
-17.0
-19.0
-18.0
-17.0
-22.0
-19.0
6.0
-17.0
-13.0
-13.0
-13.0
-12.0
-14.0
-13.0
-12.0
-12.0
-16.0
-20.0
-18.0
-19.0
-17.0
-18.0
-18.0
-26.0
-16.0
-15.0
-13.0
-12.0
-18.0
-20.0
-41.0
-25.0
-18.0
-20.0
-18.0
-19.0
-21.0
-20.0
-18.0
-20.0
-19.0
-21.0
-17.0
-18.0
-18.0
-19.0
-19.0
-24.0
-19.0
-22.0
-19.0
-16.0
-20.0
-20.0
-20.0
-21.0
-32.0
-21.0
-19.0
-20.0
-20.0
-16.0
-19.0
-23.0
-19.0
-20.0
-18.0
-19.0
-21.0
-18.0
-18.0
-20.0
-20.0
-20.0
-21.0
-19.0
-20.0
8.0
-18.0
-20.0
-17.0
-34.0
-22.0
-22.0
-19.0
-21.0
-21.0
-21.0
-18.0
-19.0
-19.0
-17.0
-19.0
-16.0
-19.0
-16.0
-21.0
-19.0
-23.0
-17.0
-16.0
-20.0
-22.0
-19.0
-21.0
-20.0
-20.0
-31.0
-19.0
-17.0
-20.0
-20.0
-16.0
-15.0
-20.0
-22.0
-20.0
-20.0
-17.0
-17.0
-19.0
-26.0
-18.0
-19.0
-18.0
-20.0
-19.0
-21.0
-20.0
-20.0
-19.0
-18.0
-20.0
-19.0
-20.0
-18.0
-18.0
-20.0
-20.0
-17.0
-19.0
-18.0
-18.0
-17.0
-15.0
-19.0
-36.0
-22.0
-20.0
-19.0
-18.0
-21.0
-19.0
-20.0
-19.0
-18.0
-19.0
-19.0
-18.0
-18.0
-20.0
-19.0
-19.0
-17.0
-19.0
-19.0
-19.0
-19.0
-21.0
-21.0
-19.0
-18.0
-19.0
-17.0
-18.0
-22.0
-17.0
-15.0
-19.0
-18.0
-18.0
-17.0
-18.0
-18.0
15.0
7.0
-22.0
-20.0
-18.0
-20.0
-17.0
-21.0
-18.0
-20.0
-20.0
-17.0
-20.0
-18.0
-22.0
-20.0
-20.0
-18.0
-17.0
-21.0
-20.0
-19.0
-20.0
-21.0
-21.0
-17.0
-19.0
-35.0
-22.0
-19.0
-19.0
-20.0
-19.0
-21.0
-20.0
-18.0
-20.0
-18.0
-16.0
-18.0
-17.0
-23.0
-19.0
-20.0
-20.0
-18.0
-19.0
-20.0
-19.0
-18.0
-19.0
-18.0
-19.0
-24.0
-37.0
-18.0
-19.0
-18.0
-20.0
-22.0
-19.0
-20.0
-18.0
-18.0
-19.0
-19.0
-17.0
-23.0
-21.0
-21.0
-20.0
-18.0
-23.0
-20.0
-22.0
-20.0
-20.0
-19.0
-20.0
-20.0
-18.0
-19.0
-19.0
-19.0
-21.0
-12.0
-12.0
-13.0
-12.0
-13.0
-13.0
17.0
-26.0
-17.0
-13.0
-13.0
-13.0
-13.0
-13.0
-12.0
-12.0
-13.0
-13.0
-19.0
-18.0
-17.0
-20.0
-15.0
-16.0
-17.0
-19.0
-18.0
-18.0
-18.0
-13.0
-16.0
-14.0
-19.0
-14.0
-12.0
-13.0
-12.0
-18.0
-12.0
-13.0
-13.0
-13.0
-13.0
-13.0
-13.0
-13.0
-13.0
-16.0
-20.0
-18.0
-19.0
-21.0
-19.0
-15.0
-19.0
-19.0
-18.0
-19.0
-35.0
-19.0
-19.0
-20.0
-15.0
-17.0
-16.0
-16.0
-17.0
-16.0
-18.0
-17.0
-16.0
-19.0
-17.0
-19.0
-16.0
-17.0
-21.0
-18.0
-18.0
-19.0
-18.0
-19.0
-18.0
-20.0
-15.0
-17.0
-17.0
-18.0
-20.0
-17.0
-17.0
-17.0
-16.0
-17.0
-22.0
-23.0
-28.0
-16.0
-13.0
-13.0
-13.0
-12.0
-13.0
-13.0
-13.0
-12.0
5.0
-22.0
-18.0
-19.0
-18.0
-20.0
-19.0
-20.0
-21.0
-18.0
-19.0
-17.0
-20.0
-18.0
-21.0
-22.0
-24.0
-22.0
-19.0
-17.0
-19.0
-19.0
-22.0
-18.0
-19.0
-18.0
-17.0
-19.0
-20.0
-19.0
-20.0
-20.0
-18.0
-18.0
-18.0
-17.0
-18.0
-21.0
-20.0
-17.0
-21.0
-20.0
-19.0
-20.0
-17.0
-17.0
-31.0
-27.0
-19.0
-19.0
-20.0
-19.0
-19.0
-19.0
-18.0
-30.0
-19.0
-22.0
-20.0
-17.0
-24.0
-20.0
-21.0
-21.0
-19.0
-21.0
-21.0
-19.0
-18.0
-19.0
-20.0
-21.0
-19.0
-19.0
-20.0
-20.0
-19.0
-21.0
-19.0
-19.0
-22.0
-25.0
-19.0
-21.0
-18.0
-17.0
-18.0
-18.0
-20.0
-19.0
-16.0
-19.0
-18.0
-19.0
-19.0
-20.0
-21.0
-21.0
-19.0
-24.0
-19.0
-20.0
-22.0
-21.0
-19.0
-18.0
-22.0
-19.0
-36.0
-24.0
9.0
-19.0
-23.0
-20.0
-16.0
-18.0
-18.0
-18.0
-16.0
-17.0
-16.0
-15.0
-17.0
-15.0
-17.0
-15.0
-18.0
-15.0
-17.0
-17.0
-17.0
-15.0
-17.0
-16.0
-18.0
-17.0
-17.0
-17.0
-19.0
-19.0
-17.0
-18.0
-19.0
-14.0
-54.0
-24.0
-23.0
-21.0
-18.0
-19.0
-21.0
-16.0
-15.0
-18.0
-18.0
-19.0
-17.0
-17.0
-16.0
-18.0
-21.0
-21.0
-18.0
-23.0
-20.0
-18.0
-14.0
-13.0
-14.0
-21.0
-27.0
-19.0
-17.0
-16.0
-15.0
-18.0
-19.0
-21.0
-19.0
-18.0
-19.0
-19.0
-18.0
-19.0
-18.0
-15.0
-16.0
-16.0
-16.0
-16.0
-16.0
-15.0
-17.0
7.0
-19.0
-21.0
-14.0
-14.0
-22.0
-15.0
-13.0
-13.0
-13.0
-13.0
-12.0
-13.0
-13.0
-13.0
-16.0
-13.0
-13.0
-13.0
-13.0
-25.0
-26.0
-18.0
-13.0
-13.0
-13.0
-15.0
-13.0
-17.0
-13.0
-13.0
-13.0
-13.0
-16.0
-13.0
-14.0
-12.0
-13.0
-17.0
-19.0
-28.0
-27.0
-22.0
-18.0
-17.0
-17.0
-18.0
-19.0
-17.0
-19.0
-18.0
-17.0
-19.0
-18.0
-18.0
-16.0
-20.0
-21.0
-21.0
-13.0
-13.0
-13.0
-14.0
-13.0
-19.0
-17.0
-18.0
-19.0
-34.0
-23.0
-14.0
-13.0
-13.0
-13.0
-15.0
-14.0
-13.0
-13.0
-13.0
-13.0
-12.0
-12.0
-17.0
-13.0
-13.0
-12.0
-16.0
-16.0
-17.0
-13.0
-13.0
-13.0
-13.0
-13.0
-12.0
-14.0
-17.0
-13.0
-17.0
-14.0
-12.0
-12.0
-13.0
-13.0
-13.0
-16.0
-26.0
7.0
-16.0
-13.0
-14.0
-12.0
-13.0
-19.0
-17.0
-20.0
-18.0
-13.0
-12.0
-13.0
-13.0
-12.0
-13.0
-13.0
-15.0
-13.0
-13.0
-16.0
-13.0
-12.0
-14.0
-16.0
-22.0
-18.0
-15.0
-16.0
-20.0
-12.0
-13.0
-13.0
-13.0
-12.0
-13.0
-13.0
-12.0
-12.0
-13.0
-13.0
-13.0
-15.0
-16.0
-16.0
-16.0
-16.0
-16.0
-19.0
-19.0
-19.0
-16.0
-16.0
-33.0
-19.0
-14.0
-13.0
-12.0
-13.0
-13.0
-13.0
-13.0
-13.0
-13.0
-13.0
-13.0
-13.0
-15.0
-13.0
-13.0
-17.0
-13.0
-13.0
-13.0
-13.0
-14.0
-13.0
-13.0
-27.0
-13.0
-13.0
-13.0
-18.0
-18.0
-17.0
-18.0
-15.0
-20.0
-15.0
-20.0
-24.0
-16.0
-15.0
