ts_in,ts_out,delay,JointPosition1,JointPosition2,JointPosition3,JointPosition4,JointPosition5,JointPosition6,JointPosition7,GripperData_Width,GripperData_Speed
2024-08-14 18:38:40.7268476,2024-08-14 18:38:40.7269475,0.0999,2.050120,-0.628378,0.003990,-2.512322,0.002425,1.882747,1.466871,0.0200000000000000,0.0200000
2024-08-14 18:38:40.7318147,2024-08-14 18:38:40.7319180,0.1033,2.050334,-0.628303,0.003997,-2.512266,0.002432,1.882764,1.467092,0.0200000000000000,0.0200000
2024-08-14 18:38:40.7419321,2024-08-14 18:38:40.7420315,0.0994,2.050552,-0.628222,0.004007,-2.512205,0.002437,1.882780,1.467314,0.0200000000000000,0.0200000
2024-08-14 18:38:40.7520520,2024-08-14 18:38:40.7521565,0.1045,2.051208,-0.628000,0.004028,-2.512040,0.002444,1.882837,1.467997,0.0200000000000000,0.0200000
2024-08-14 18:38:40.7621585,2024-08-14 18:38:40.7622760,0.1175,2.053471,-0.627218,0.004113,-2.511477,0.002464,1.883042,1.470264,0.0200000000000000,0.0200000
2024-08-14 18:38:40.7722483,2024-08-14 18:38:40.7723781,0.1298,2.056024,-0.626327,0.004239,-2.510827,0.002496,1.883280,1.472829,0.0200000000000000,0.0200000
2024-08-14 18:38:40.7823593,2024-08-14 18:38:40.7824776,0.1183,2.058400,-0.625492,0.004343,-2.510212,0.002545,1.883504,1.475210,0.0200000000000000,0.0200000
2024-08-14 18:38:40.8136486,2024-08-14 18:38:40.8137576,0.109,2.060795,-0.624648,0.004461,-2.509603,0.002594,1.883738,1.477611,0.0200000000000000,0.0200000
2024-08-14 18:38:40.8138560,2024-08-14 18:38:40.8139579,0.1019,2.070935,-0.620915,0.004693,-2.506848,0.002689,1.884723,1.487950,0.0200000000000000,0.0200000
2024-08-14 18:38:40.8148675,2024-08-14 18:38:40.8149672,0.0997,2.071186,-0.620816,0.004708,-2.506779,0.002694,1.884749,1.488208,0.0200000000000000,0.0200000
2024-08-14 18:38:40.8218515,2024-08-14 18:38:40.8219378,0.0863,2.071442,-0.620729,0.004698,-2.506715,0.002696,1.884776,1.488479,0.0200000000000000,0.0200000
2024-08-14 18:38:40.8319678,2024-08-14 18:38:40.8320720,0.1042,2.071697,-0.620633,0.004696,-2.506643,0.002695,1.884808,1.488741,0.0200000000000000,0.0200000
2024-08-14 18:38:40.8420759,2024-08-14 18:38:40.8421655,0.0896,2.073227,-0.620050,0.004710,-2.506216,0.002719,1.884976,1.490325,0.0200000000000000,0.0200000
2024-08-14 18:38:40.8521906,2024-08-14 18:38:40.8522795,0.0889,2.075812,-0.619056,0.004747,-2.505514,0.002772,1.885258,1.493001,0.0200000000000000,0.0200000
2024-08-14 18:38:40.8856427,2024-08-14 18:38:40.8857621,0.1194,2.078461,-0.618039,0.004813,-2.504807,0.002828,1.885527,1.495673,0.0200000000000000,0.0200000
2024-08-14 18:38:40.8858632,2024-08-14 18:38:40.8859763,0.1131,2.090390,-0.613352,0.005248,-2.501556,0.002961,1.886711,1.507702,0.0200000000000000,0.0200000
2024-08-14 18:38:40.8868601,2024-08-14 18:38:40.8869582,0.0981,2.090680,-0.613236,0.005254,-2.501472,0.002961,1.886740,1.507996,0.0200000000000000,0.0200000
2024-08-14 18:38:40.8897254,2024-08-14 18:38:40.8898098,0.0844,2.090965,-0.613121,0.005260,-2.501389,0.002966,1.886768,1.508302,0.0200000000000000,0.0200000
2024-08-14 18:38:40.9019489,2024-08-14 18:38:40.9020463,0.0974,2.091250,-0.613006,0.005269,-2.501306,0.002967,1.886795,1.508588,0.0200000000000000,0.0200000
2024-08-14 18:38:40.9120671,2024-08-14 18:38:40.9123175,0.2504,2.091534,-0.612888,0.005279,-2.501223,0.002966,1.886823,1.508888,0.0200000000000000,0.0200000
2024-08-14 18:38:40.9222151,2024-08-14 18:38:40.9223659,0.1508,2.095251,-0.611387,0.005350,-2.500133,0.002986,1.887222,1.512757,0.0200000000000000,0.0200000
2024-08-14 18:38:40.9323609,2024-08-14 18:38:40.9325118,0.1509,2.098153,-0.610172,0.005346,-2.499249,0.003008,1.887562,1.515714,0.0200000000000000,0.0200000
2024-08-14 18:38:40.5221013,2024-08-14 18:38:40.9465005,424.3992,2.098153,-0.610172,0.005346,-2.499249,0.003008,1.887562,1.515714,0.0200000000000000,0.0200000
2024-08-14 18:38:40.9656559,2024-08-14 18:38:40.9658268,0.1709,2.101100,-0.608928,0.005352,-2.498333,0.003048,1.887885,1.518640,0.0200000000000000,0.0200000
2024-08-14 18:38:40.9659099,2024-08-14 18:38:40.9660086,0.0987,2.114375,-0.603379,0.005680,-2.494051,0.003199,1.889338,1.532139,0.0200000000000000,0.0200000
2024-08-14 18:38:40.9668690,2024-08-14 18:38:40.9669837,0.1147,2.114693,-0.603243,0.005697,-2.493947,0.003205,1.889372,1.532469,0.0200000000000000,0.0200000
2024-08-14 18:38:40.9718101,2024-08-14 18:38:40.9719313,0.1212,2.115011,-0.603118,0.005699,-2.493841,0.003211,1.889406,1.532805,0.0200000000000000,0.0200000
2024-08-14 18:38:40.9819255,2024-08-14 18:38:40.9820424,0.1169,2.115330,-0.602981,0.005709,-2.493730,0.003213,1.889444,1.533122,0.0200000000000000,0.0200000
2024-08-14 18:38:40.9920427,2024-08-14 18:38:40.9921575,0.1148,2.116280,-0.602576,0.005738,-2.493420,0.003223,1.889551,1.534095,0.0200000000000000,0.0200000
2024-08-14 18:38:41.0021663,2024-08-14 18:38:41.0022985,0.1322,2.119787,-0.601077,0.005829,-2.492221,0.003242,1.889970,1.537576,0.0200000000000000,0.0200000
2024-08-14 18:38:41.0122938,2024-08-14 18:38:41.0124745,0.1807,2.122996,-0.599672,0.005862,-2.491123,0.003254,1.890326,1.540770,0.0200000000000000,0.0200000
2024-08-14 18:38:41.0456450,2024-08-14 18:38:41.0457586,0.1136,2.126239,-0.598252,0.005863,-2.490031,0.003271,1.890717,1.544116,0.0200000000000000,0.0200000
2024-08-14 18:38:41.0459154,2024-08-14 18:38:41.0460044,0.089,2.140799,-0.591531,0.006151,-2.485006,0.003393,1.892447,1.558757,0.0200000000000000,0.0200000
2024-08-14 18:38:41.0468937,2024-08-14 18:38:41.0470527,0.159,2.141138,-0.591367,0.006163,-2.484887,0.003393,1.892489,1.559087,0.0200000000000000,0.0200000
2024-08-14 18:38:41.0517732,2024-08-14 18:38:41.0519361,0.1629,2.141487,-0.591196,0.006172,-2.484754,0.003396,1.892528,1.559432,0.0200000000000000,0.0200000
2024-08-14 18:38:41.0618998,2024-08-14 18:38:41.0620572,0.1574,2.141835,-0.591034,0.006180,-2.484632,0.003395,1.892572,1.559773,0.0200000000000000,0.0200000
2024-08-14 18:38:41.0720269,2024-08-14 18:38:41.0721737,0.1468,2.142862,-0.590527,0.006199,-2.484272,0.003407,1.892692,1.560800,0.0200000000000000,0.0200000
2024-08-14 18:38:41.0821883,2024-08-14 18:38:41.0823436,0.1553,2.146663,-0.588664,0.006265,-2.482926,0.003416,1.893123,1.564743,0.0200000000000000,0.0200000
2024-08-14 18:38:41.0923321,2024-08-14 18:38:41.0924826,0.1505,2.150133,-0.586911,0.006268,-2.481687,0.003422,1.893553,1.568380,0.0200000000000000,0.0200000
2024-08-14 18:38:41.1256762,2024-08-14 18:38:41.1257894,0.1132,2.153647,-0.585138,0.006263,-2.480437,0.003431,1.893970,1.572020,0.0200000000000000,0.0200000
2024-08-14 18:38:41.1258517,2024-08-14 18:38:41.1259562,0.1045,2.169397,-0.577140,0.006488,-2.474649,0.003536,1.895914,1.587776,0.0200000000000000,0.0200000
2024-08-14 18:38:41.1268746,2024-08-14 18:38:41.1270249,0.1503,2.169762,-0.576953,0.006495,-2.474508,0.003532,1.895958,1.588161,0.0200000000000000,0.0200000
2024-08-14 18:38:41.1319474,2024-08-14 18:38:41.1321015,0.1541,2.170127,-0.576763,0.006501,-2.474357,0.003531,1.896006,1.588530,0.0200000000000000,0.0200000
2024-08-14 18:38:41.1421002,2024-08-14 18:38:41.1422545,0.1543,2.170499,-0.576568,0.006508,-2.474210,0.003530,1.896054,1.588915,0.0200000000000000,0.0200000
2024-08-14 18:38:41.1522315,2024-08-14 18:38:41.1523957,0.1642,2.171986,-0.575819,0.006528,-2.473623,0.003532,1.896235,1.590456,0.0200000000000000,0.0200000
2024-08-14 18:38:41.1623391,2024-08-14 18:38:41.1625064,0.1673,2.175687,-0.573908,0.006555,-2.472113,0.003532,1.896687,1.594267,0.0200000000000000,0.0200000
2024-08-14 18:38:41.1936413,2024-08-14 18:38:41.1937521,0.1108,2.179439,-0.571967,0.006556,-2.470534,0.003539,1.897187,1.597980,0.0200000000000000,0.0200000
2024-08-14 18:38:41.1937688,2024-08-14 18:38:41.1938985,0.1297,2.195347,-0.563486,0.006788,-2.463611,0.003628,1.899323,1.614018,0.0200000000000000,0.0200000
2024-08-14 18:38:41.1949198,2024-08-14 18:38:41.1950193,0.0995,2.195735,-0.563270,0.006795,-2.463441,0.003626,1.899372,1.614395,0.0200000000000000,0.0200000
2024-08-14 18:38:41.2018683,2024-08-14 18:38:41.2019789,0.1106,2.196115,-0.563051,0.006805,-2.463275,0.003629,1.899426,1.614787,0.0200000000000000,0.0200000
2024-08-14 18:38:41.2119874,2024-08-14 18:38:41.2120912,0.1038,2.196516,-0.562839,0.006811,-2.463104,0.003627,1.899478,1.615176,0.0200000000000000,0.0200000
2024-08-14 18:38:41.2221111,2024-08-14 18:38:41.2222100,0.0989,2.198822,-0.561518,0.006842,-2.462105,0.003630,1.899802,1.617481,0.0200000000000000,0.0200000
2024-08-14 18:38:41.2322181,2024-08-14 18:38:41.2323248,0.1067,2.202708,-0.559247,0.006844,-2.460402,0.003627,1.900276,1.621387,0.0200000000000000,0.0200000
2024-08-14 18:38:41.2656469,2024-08-14 18:38:41.2657595,0.1126,2.206632,-0.556940,0.006848,-2.458705,0.003625,1.900753,1.625452,0.0200000000000000,0.0200000
2024-08-14 18:38:41.2658302,2024-08-14 18:38:41.2659347,0.1045,2.224072,-0.546617,0.006990,-2.451062,0.003630,1.902964,1.642871,0.0200000000000000,0.0200000
2024-08-14 18:38:41.2668341,2024-08-14 18:38:41.2669569,0.1228,2.224471,-0.546378,0.006992,-2.450870,0.003632,1.903019,1.643288,0.0200000000000000,0.0200000
2024-08-14 18:38:41.2696314,2024-08-14 18:38:41.2697453,0.1139,2.224870,-0.546127,0.006991,-2.450684,0.003629,1.903076,1.643707,0.0200000000000000,0.0200000
2024-08-14 18:38:41.2818676,2024-08-14 18:38:41.2819901,0.1225,2.225275,-0.545887,0.006994,-2.450487,0.003629,1.903136,1.644136,0.0200000000000000,0.0200000
2024-08-14 18:38:41.2919793,2024-08-14 18:38:41.2920884,0.1091,2.225675,-0.545643,0.006993,-2.450297,0.003635,1.903188,1.644553,0.0200000000000000,0.0200000
2024-08-14 18:38:41.3021005,2024-08-14 18:38:41.3022175,0.117,2.230527,-0.542704,0.006985,-2.447957,0.003633,1.903865,1.649591,0.0200000000000000,0.0200000
2024-08-14 18:38:41.3122811,2024-08-14 18:38:41.3124514,0.1703,2.235084,-0.539978,0.006996,-2.445720,0.003636,1.904475,1.654167,0.0200000000000000,0.0200000
2024-08-14 18:38:41.3536443,2024-08-14 18:38:41.3537576,0.1133,2.243570,-0.534695,0.007051,-2.441433,0.003642,1.905662,1.662436,0.0200000000000000,0.0200000
2024-08-14 18:38:41.3538620,2024-08-14 18:38:41.3539704,0.1084,2.260636,-0.523399,0.007116,-2.432525,0.003635,1.907938,1.679782,0.0200000000000000,0.0200000
2024-08-14 18:38:41.3548614,2024-08-14 18:38:41.3549678,0.1064,2.261065,-0.523126,0.007111,-2.432302,0.003634,1.907992,1.680209,0.0200000000000000,0.0200000
2024-08-14 18:38:41.3619424,2024-08-14 18:38:41.3620406,0.0982,2.261491,-0.522849,0.007113,-2.432089,0.003633,1.908043,1.680631,0.0200000000000000,0.0200000
2024-08-14 18:38:41.3710251,2024-08-14 18:38:41.3711222,0.0971,2.261923,-0.522569,0.007115,-2.431854,0.003636,1.908098,1.681065,0.0200000000000000,0.0200000
2024-08-14 18:38:41.3821902,2024-08-14 18:38:41.3822850,0.0948,2.264527,-0.520899,0.007121,-2.430516,0.003633,1.908450,1.683660,0.0200000000000000,0.0200000
2024-08-14 18:38:41.3923022,2024-08-14 18:38:41.3923941,0.0919,2.268444,-0.518343,0.007131,-2.428467,0.003638,1.908933,1.687581,0.0200000000000000,0.0200000
2024-08-14 18:38:41.4024166,2024-08-14 18:38:41.4025139,0.0973,2.273159,-0.515155,0.007154,-2.425911,0.003641,1.909582,1.692351,0.0200000000000000,0.0200000
2024-08-14 18:38:41.4125269,2024-08-14 18:38:41.4126221,0.0952,2.277414,-0.512205,0.007163,-2.423547,0.003631,1.910182,1.696568,0.0200000000000000,0.0200000
2024-08-14 18:38:41.4456397,2024-08-14 18:38:41.4457372,0.0975,2.281629,-0.509151,0.007139,-2.421114,0.003629,1.910810,1.700864,0.0200000000000000,0.0200000
2024-08-14 18:38:41.4458436,2024-08-14 18:38:41.4459291,0.0855,2.300386,-0.495579,0.007161,-2.410110,0.003626,1.913371,1.719485,0.0200000000000000,0.0200000
2024-08-14 18:38:41.4468253,2024-08-14 18:38:41.4469169,0.0916,2.300822,-0.495266,0.007161,-2.409836,0.003623,1.913429,1.719916,0.0200000000000000,0.0200000
2024-08-14 18:38:41.4520408,2024-08-14 18:38:41.4521218,0.081,2.301246,-0.494949,0.007158,-2.409565,0.003624,1.913483,1.720351,0.0200000000000000,0.0200000
2024-08-14 18:38:41.4623277,2024-08-14 18:38:41.4624515,0.1238,2.301675,-0.494634,0.007158,-2.409307,0.003622,1.913535,1.720805,0.0200000000000000,0.0200000
2024-08-14 18:38:41.4724316,2024-08-14 18:38:41.4725161,0.0845,2.303375,-0.493372,0.007145,-2.408238,0.003617,1.913751,1.722584,0.0200000000000000,0.0200000
2024-08-14 18:38:41.4825435,2024-08-14 18:38:41.4826493,0.1058,2.307606,-0.490234,0.007109,-2.405554,0.003610,1.914298,1.727033,0.0200000000000000,0.0200000
2024-08-14 18:38:41.5136373,2024-08-14 18:38:41.5137530,0.1157,2.311911,-0.487060,0.007108,-2.402853,0.003607,1.914863,1.731439,0.0200000000000000,0.0200000
2024-08-14 18:38:41.5138289,2024-08-14 18:38:41.5139532,0.1243,2.329987,-0.472839,0.007111,-2.391463,0.003588,1.917249,1.749365,0.0200000000000000,0.0200000
2024-08-14 18:38:41.5148198,2024-08-14 18:38:41.5149113,0.0915,2.330420,-0.472490,0.007103,-2.391173,0.003581,1.917306,1.749822,0.0200000000000000,0.0200000
2024-08-14 18:38:41.5219515,2024-08-14 18:38:41.5220318,0.0803,2.330845,-0.472132,0.007103,-2.390882,0.003580,1.917361,1.750260,0.0200000000000000,0.0200000
2024-08-14 18:38:41.5320706,2024-08-14 18:38:41.5321661,0.0955,2.331272,-0.471778,0.007097,-2.390590,0.003577,1.917414,1.750678,0.0200000000000000,0.0200000
2024-08-14 18:38:41.5421804,2024-08-14 18:38:41.5422684,0.088,2.333834,-0.469706,0.007062,-2.388801,0.003571,1.917752,1.753294,0.0200000000000000,0.0200000
2024-08-14 18:38:41.5522951,2024-08-14 18:38:41.5524154,0.1203,2.338173,-0.466259,0.007038,-2.385767,0.003567,1.918362,1.757580,0.0200000000000000,0.0200000
2024-08-14 18:38:41.5856416,2024-08-14 18:38:41.5857597,0.1181,2.342614,-0.462821,0.007045,-2.382694,0.003566,1.918940,1.761982,0.0200000000000000,0.0200000
2024-08-14 18:38:41.5858337,2024-08-14 18:38:41.5859319,0.0982,2.361369,-0.446854,0.006978,-2.369476,0.003319,1.921246,1.780784,0.0200000000000000,0.0200000
2024-08-14 18:38:41.5868609,2024-08-14 18:38:41.5869486,0.0877,2.361792,-0.446471,0.006976,-2.369158,0.003302,1.921299,1.781216,0.0200000000000000,0.0200000
2024-08-14 18:38:41.5897247,2024-08-14 18:38:41.5898155,0.0908,2.362224,-0.446089,0.006967,-2.368847,0.003291,1.921357,1.781666,0.0200000000000000,0.0200000
2024-08-14 18:38:41.6019492,2024-08-14 18:38:41.6020540,0.1048,2.362659,-0.445715,0.006971,-2.368524,0.003283,1.921407,1.782103,0.0200000000000000,0.0200000
2024-08-14 18:38:41.6120576,2024-08-14 18:38:41.6121500,0.0924,2.363086,-0.445345,0.006964,-2.368217,0.003281,1.921460,1.782539,0.0200000000000000,0.0200000
2024-08-14 18:38:41.6221806,2024-08-14 18:38:41.6222883,0.1077,2.368809,-0.440468,0.006938,-2.363984,0.003260,1.922144,1.788243,0.0200000000000000,0.0200000
2024-08-14 18:38:41.6322943,2024-08-14 18:38:41.6324029,0.1086,2.373240,-0.436736,0.006938,-2.360544,0.003264,1.922653,1.792558,0.0200000000000000,0.0200000
2024-08-14 18:38:41.6656405,2024-08-14 18:38:41.6657649,0.1244,2.396163,-0.415860,0.006794,-2.342523,0.003086,1.925284,1.815465,0.0200000000000000,0.0200000
2024-08-14 18:38:41.6657657,2024-08-14 18:38:41.6658635,0.0978,2.396163,-0.415860,0.006794,-2.342523,0.003086,1.925284,1.815465,0.0200000000000000,0.0200000
2024-08-14 18:38:41.6669468,2024-08-14 18:38:41.6670677,0.1209,2.396605,-0.415467,0.006791,-2.342169,0.003088,1.925328,1.815885,0.0200000000000000,0.0200000
2024-08-14 18:38:41.6696979,2024-08-14 18:38:41.6697945,0.0966,2.397047,-0.415059,0.006794,-2.341825,0.003088,1.925378,1.816313,0.0200000000000000,0.0200000
2024-08-14 18:38:41.6819657,2024-08-14 18:38:41.6820778,0.1121,2.397476,-0.414665,0.006791,-2.341476,0.003087,1.925426,1.816733,0.0200000000000000,0.0200000
2024-08-14 18:38:41.6920708,2024-08-14 18:38:41.6921743,0.1035,2.397921,-0.414263,0.006796,-2.341121,0.003081,1.925474,1.817158,0.0200000000000000,0.0200000
2024-08-14 18:38:41.7021941,2024-08-14 18:38:41.7023089,0.1148,2.403529,-0.409084,0.006788,-2.336345,0.003065,1.926063,1.822735,0.0200000000000000,0.0200000
2024-08-14 18:38:41.7123193,2024-08-14 18:38:41.7124779,0.1586,2.407745,-0.405019,0.006754,-2.332567,0.003037,1.926587,1.827068,0.0200000000000000,0.0200000
2024-08-14 18:38:41.3224187,2024-08-14 18:38:41.7411584,418.7397,2.407745,-0.405019,0.006754,-2.332567,0.003037,1.926587,1.827068,0.0200000000000000,0.0200000
2024-08-14 18:38:41.7456375,2024-08-14 18:38:41.7457798,0.1423,2.411926,-0.400850,0.006668,-2.328810,0.002975,1.927107,1.831325,0.0200000000000000,0.0200000
2024-08-14 18:38:41.7458335,2024-08-14 18:38:41.7459406,0.1071,2.430228,-0.382744,0.006532,-2.312863,0.002835,1.928735,1.849523,0.0200000000000000,0.0200000
2024-08-14 18:38:41.7468150,2024-08-14 18:38:41.7469085,0.0935,2.430633,-0.382329,0.006531,-2.312467,0.002836,1.928775,1.849918,0.0200000000000000,0.0200000
2024-08-14 18:38:41.7518113,2024-08-14 18:38:41.7519038,0.0925,2.431055,-0.381905,0.006525,-2.312072,0.002831,1.928816,1.850334,0.0200000000000000,0.0200000
2024-08-14 18:38:41.7619397,2024-08-14 18:38:41.7620468,0.1071,2.431468,-0.381482,0.006517,-2.311657,0.002823,1.928859,1.850751,0.0200000000000000,0.0200000
2024-08-14 18:38:41.7720624,2024-08-14 18:38:41.7722013,0.1389,2.432704,-0.380195,0.006495,-2.310436,0.002808,1.928982,1.851962,0.0200000000000000,0.0200000
2024-08-14 18:38:41.7821808,2024-08-14 18:38:41.7822796,0.0988,2.437221,-0.375449,0.006384,-2.305969,0.002744,1.929504,1.856430,0.0200000000000000,0.0200000
2024-08-14 18:38:41.7902836,2024-08-14 18:38:41.7903674,0.0838,2.441353,-0.371061,0.006331,-2.301948,0.002686,1.929922,1.860619,0.0200000000000000,0.0200000
2024-08-14 18:38:41.8256385,2024-08-14 18:38:41.8257525,0.114,2.445541,-0.366693,0.006322,-2.298021,0.002662,1.930256,1.864751,0.0200000000000000,0.0200000
2024-08-14 18:38:41.8258374,2024-08-14 18:38:41.8259419,0.1045,2.463138,-0.347800,0.006148,-2.280370,0.002492,1.931585,1.882290,0.0200000000000000,0.0200000
2024-08-14 18:38:41.8268089,2024-08-14 18:38:41.8269334,0.1245,2.463540,-0.347352,0.006140,-2.279946,0.002490,1.931627,1.882707,0.0200000000000000,0.0200000
2024-08-14 18:38:41.8318618,2024-08-14 18:38:41.8319816,0.1198,2.463945,-0.346893,0.006138,-2.279519,0.002483,1.931669,1.883109,0.0200000000000000,0.0200000
2024-08-14 18:38:41.8419829,2024-08-14 18:38:41.8421141,0.1312,2.464346,-0.346444,0.006129,-2.279091,0.002477,1.931707,1.883517,0.0200000000000000,0.0200000
2024-08-14 18:38:41.8521051,2024-08-14 18:38:41.8522059,0.1008,2.465969,-0.344593,0.006108,-2.277389,0.002457,1.931831,1.885162,0.0200000000000000,0.0200000
2024-08-14 18:38:41.8622141,2024-08-14 18:38:41.8623872,0.1731,2.470008,-0.340081,0.006083,-2.273178,0.002434,1.932081,1.889170,0.0200000000000000,0.0200000
2024-08-14 18:38:41.8936382,2024-08-14 18:38:41.8937618,0.1236,2.474090,-0.335583,0.006041,-2.269067,0.002418,1.932229,1.893108,0.0200000000000000,0.0200000
2024-08-14 18:38:41.8938599,2024-08-14 18:38:41.8939633,0.1034,2.490213,-0.316824,0.005813,-2.251017,0.002233,1.933167,1.909237,0.0200000000000000,0.0200000
2024-08-14 18:38:41.8948287,2024-08-14 18:38:41.8949315,0.1028,2.490599,-0.316357,0.005804,-2.250575,0.002232,1.933193,1.909625,0.0200000000000000,0.0200000
2024-08-14 18:38:41.9016450,2024-08-14 18:38:41.9017452,0.1002,2.490987,-0.315898,0.005797,-2.250116,0.002228,1.933212,1.909997,0.0200000000000000,0.0200000
2024-08-14 18:38:41.9117746,2024-08-14 18:38:41.9118814,0.1068,2.491373,-0.315442,0.005790,-2.249682,0.002225,1.933228,1.910367,0.0200000000000000,0.0200000
2024-08-14 18:38:41.9218917,2024-08-14 18:38:41.9219924,0.1007,2.493338,-0.313140,0.005760,-2.247455,0.002214,1.933313,1.912259,0.0200000000000000,0.0200000
2024-08-14 18:38:41.9320108,2024-08-14 18:38:41.9321146,0.1038,2.497248,-0.308577,0.005707,-2.243104,0.002196,1.933392,1.916055,0.0200000000000000,0.0200000
2024-08-14 18:38:41.9421233,2024-08-14 18:38:41.9422268,0.1035,2.501537,-0.303586,0.005638,-2.238242,0.002169,1.933506,1.920320,0.0200000000000000,0.0200000
2024-08-14 18:38:41.9522384,2024-08-14 18:38:41.9523394,0.101,2.505362,-0.298919,0.005589,-2.233660,0.002125,1.933624,1.924193,0.0200000000000000,0.0200000
2024-08-14 18:38:41.9856476,2024-08-14 18:38:41.9857540,0.1064,2.509115,-0.294157,0.005607,-2.228952,0.002086,1.933779,1.927987,0.0200000000000000,0.0200000
2024-08-14 18:38:41.9858147,2024-08-14 18:38:41.9859230,0.1083,2.525145,-0.273965,0.005289,-2.209090,0.001898,1.933989,1.943802,0.0200000000000000,0.0200000
2024-08-14 18:38:41.9868698,2024-08-14 18:38:41.9869760,0.1062,2.525522,-0.273484,0.005277,-2.208626,0.001895,1.933988,1.944170,0.0200000000000000,0.0200000
2024-08-14 18:38:41.9896319,2024-08-14 18:38:41.9897171,0.0852,2.525887,-0.273007,0.005270,-2.208142,0.001893,1.933989,1.944516,0.0200000000000000,0.0200000
2024-08-14 18:38:42.0018784,2024-08-14 18:38:42.0019867,0.1083,2.526251,-0.272530,0.005269,-2.207660,0.001888,1.933999,1.944889,0.0200000000000000,0.0200000
2024-08-14 18:38:42.0119842,2024-08-14 18:38:42.0120794,0.0952,2.526613,-0.272052,0.005262,-2.207173,0.001884,1.934001,1.945263,0.0200000000000000,0.0200000
2024-08-14 18:38:42.0221086,2024-08-14 18:38:42.0222206,0.112,2.530637,-0.266706,0.005207,-2.201767,0.001871,1.934034,1.949198,0.0200000000000000,0.0200000
2024-08-14 18:38:42.0322183,2024-08-14 18:38:42.0323160,0.0977,2.534992,-0.260960,0.005225,-2.195969,0.001842,1.934051,1.953433,0.0200000000000000,0.0200000
2024-08-14 18:38:42.0423294,2024-08-14 18:38:42.0424328,0.1034,2.538590,-0.256263,0.005194,-2.191267,0.001783,1.934036,1.957028,0.0200000000000000,0.0200000
2024-08-14 18:38:42.0736380,2024-08-14 18:38:42.0737640,0.126,2.542132,-0.251581,0.005098,-2.186520,0.001707,1.934034,1.960635,0.0200000000000000,0.0200000
2024-08-14 18:38:42.0738431,2024-08-14 18:38:42.0740069,0.1638,2.556469,-0.231781,0.004844,-2.166266,0.001635,1.933886,1.974728,0.0200000000000000,0.0200000
2024-08-14 18:38:42.0748393,2024-08-14 18:38:42.0749980,0.1587,2.556823,-0.231301,0.004844,-2.165779,0.001632,1.933867,1.975064,0.0200000000000000,0.0200000
2024-08-14 18:38:42.0818741,2024-08-14 18:38:42.0820490,0.1749,2.557161,-0.230830,0.004849,-2.165301,0.001629,1.933844,1.975393,0.0200000000000000,0.0200000
2024-08-14 18:38:42.0920009,2024-08-14 18:38:42.0921802,0.1793,2.557499,-0.230352,0.004848,-2.164829,0.001622,1.933828,1.975748,0.0200000000000000,0.0200000
2024-08-14 18:38:42.1021173,2024-08-14 18:38:42.1037833,1.666,2.559537,-0.227506,0.004851,-2.161917,0.001574,1.933734,1.977781,0.0200000000000000,0.0200000
2024-08-14 18:38:42.1122293,2024-08-14 18:38:42.1124051,0.1758,2.562939,-0.222720,0.004837,-2.156925,0.001513,1.933582,1.981198,0.0200000000000000,0.0200000
2024-08-14 18:38:42.1458560,2024-08-14 18:38:42.1459732,0.1172,2.580363,-0.197192,0.004385,-2.129982,0.001392,1.932444,1.998458,0.0200000000000000,0.0200000
2024-08-14 18:38:42.1468126,2024-08-14 18:38:42.1469613,0.1487,2.580686,-0.196713,0.004379,-2.129458,0.001384,1.932422,1.998787,0.0200000000000000,0.0200000
2024-08-14 18:38:42.1517924,2024-08-14 18:38:42.1519234,0.131,2.581003,-0.196224,0.004382,-2.128925,0.001381,1.932400,1.999105,0.0200000000000000,0.0200000
2024-08-14 18:38:42.1619084,2024-08-14 18:38:42.1620566,0.1482,2.581327,-0.195745,0.004376,-2.128403,0.001380,1.932380,1.999439,0.0200000000000000,0.0200000
2024-08-14 18:38:42.1720302,2024-08-14 18:38:42.1721832,0.153,2.582305,-0.194291,0.004369,-2.126807,0.001372,1.932313,2.000407,0.0200000000000000,0.0200000
2024-08-14 18:38:42.1821590,2024-08-14 18:38:42.1823164,0.1574,2.585837,-0.188902,0.004393,-2.121027,0.001350,1.932093,2.003942,0.0200000000000000,0.0200000
2024-08-14 18:38:42.1922540,2024-08-14 18:38:42.1923555,0.1015,2.589045,-0.184057,0.004391,-2.115936,0.001314,1.931782,2.007018,0.0200000000000000,0.0200000
2024-08-14 18:38:42.2256748,2024-08-14 18:38:42.2257872,0.1124,2.592191,-0.179258,0.004327,-2.110968,0.001266,1.931345,2.010018,0.0200000000000000,0.0200000
2024-08-14 18:38:42.2258185,2024-08-14 18:38:42.2259741,0.1556,2.605221,-0.158530,0.003995,-2.088344,0.001189,1.929786,2.022986,0.0200000000000000,0.0200000
2024-08-14 18:38:42.2268428,2024-08-14 18:38:42.2269926,0.1498,2.605528,-0.158058,0.003990,-2.087841,0.001183,1.929733,2.023282,0.0200000000000000,0.0200000
2024-08-14 18:38:42.2296951,2024-08-14 18:38:42.2298680,0.1729,2.605827,-0.157580,0.003990,-2.087333,0.001184,1.929674,2.023576,0.0200000000000000,0.0200000
2024-08-14 18:38:42.2419501,2024-08-14 18:38:42.2421297,0.1796,2.606129,-0.157096,0.003998,-2.086825,0.001185,1.929609,2.023878,0.0200000000000000,0.0200000
