ts_in,ts_out,JointPosition1,JointPosition2,JointPosition3,JointPosition4,JointPosition5,JointPosition6,JointPosition7,GripperData_Width,GripperData_Speed
2024-08-12 20:05:31.3076814,2024-08-12 20:05:31.3077682,5.3E-05,-0.785319,1.1E-05,-2.355971,7.4E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:31.3198884,2024-08-12 20:05:31.3200034,5.8E-05,-0.785315,1.1E-05,-2.355977,7.3E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:31.3279974,2024-08-12 20:05:31.3280872,5E-05,-0.785318,6E-06,-2.355974,7.4E-05,1.571076,0.785602,0.01,0.01
2024-08-12 20:05:31.3401965,2024-08-12 20:05:31.3402825,5.6E-05,-0.785316,1.1E-05,-2.355969,7.3E-05,1.57108,0.785601,0.01,0.01
2024-08-12 20:05:31.3482956,2024-08-12 20:05:31.3483824,5.5E-05,-0.785321,1.1E-05,-2.355974,7.3E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:31.3604869,2024-08-12 20:05:31.3605783,5E-05,-0.78532,9E-06,-2.355974,7.5E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:31.3685843,2024-08-12 20:05:31.3686706,5.2E-05,-0.785323,1.1E-05,-2.355977,7.3E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:31.3786952,2024-08-12 20:05:31.3787952,5.2E-05,-0.785313,9E-06,-2.355977,7.2E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:31.3867619,2024-08-12 20:05:31.3868468,5.8E-05,-0.785318,9E-06,-2.355974,7.3E-05,1.571081,0.785602,0.01,0.01
2024-08-12 20:05:31.3989251,2024-08-12 20:05:31.3990377,5.7E-05,-0.78532,1.1E-05,-2.355971,7.3E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:31.4069909,2024-08-12 20:05:31.4070769,5.8E-05,-0.785315,1.1E-05,-2.355971,7.4E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:31.4191939,2024-08-12 20:05:31.4192859,5.5E-05,-0.785316,1.4E-05,-2.355977,7.3E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:31.4272961,2024-08-12 20:05:31.4273860,6.3E-05,-0.785323,9E-06,-2.355977,7.3E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:31.4394540,2024-08-12 20:05:31.4395458,5.5E-05,-0.785318,9E-06,-2.355971,7.4E-05,1.571078,0.785599,0.01,0.01
2024-08-12 20:05:31.4475686,2024-08-12 20:05:31.4476583,5.5E-05,-0.785321,1.1E-05,-2.355971,7.2E-05,1.571078,0.785597,0.01,0.01
2024-08-12 20:05:31.4597610,2024-08-12 20:05:31.4598287,5.3E-05,-0.785313,1.1E-05,-2.355969,7.5E-05,1.57108,0.785599,0.01,0.01
2024-08-12 20:05:31.4678665,2024-08-12 20:05:31.4679402,5.8E-05,-0.785318,9E-06,-2.355974,7.2E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:31.4800669,2024-08-12 20:05:31.4801602,6.1E-05,-0.785316,1.1E-05,-2.355974,7.4E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:31.4881638,2024-08-12 20:05:31.4882489,5.5E-05,-0.785313,9E-06,-2.355974,7.6E-05,1.571081,0.785597,0.01,0.01
2024-08-12 20:05:31.5003589,2024-08-12 20:05:31.5004610,5.6E-05,-0.785318,1.1E-05,-2.355971,7.3E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:31.5084540,2024-08-12 20:05:31.5085396,5.5E-05,-0.785318,1.4E-05,-2.355974,7.4E-05,1.57108,0.785601,0.01,0.01
2024-08-12 20:05:31.5206468,2024-08-12 20:05:31.5207418,5.8E-05,-0.785323,8E-06,-2.355971,7.2E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:31.5287491,2024-08-12 20:05:31.5288404,5.8E-05,-0.785315,3E-06,-2.355979,7.3E-05,1.571079,0.785598,0.01,0.01
2024-08-12 20:05:31.5388534,2024-08-12 20:05:31.5389380,6E-05,-0.785321,9E-06,-2.355974,7.4E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:31.5469223,2024-08-12 20:05:31.5470118,5.5E-05,-0.785318,6E-06,-2.355977,7.4E-05,1.571079,0.785598,0.01,0.01
2024-08-12 20:05:31.5590782,2024-08-12 20:05:31.5591653,5.5E-05,-0.785318,1.4E-05,-2.355974,7.3E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:31.5671760,2024-08-12 20:05:31.5672627,5.8E-05,-0.78532,9E-06,-2.355977,7.2E-05,1.571079,0.785598,0.01,0.01
2024-08-12 20:05:31.6025867,2024-08-12 20:05:31.6027024,5.8E-05,-0.785321,1.1E-05,-2.355971,7.6E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:31.6030024,2024-08-12 20:05:31.6031094,5.5E-05,-0.785313,1.1E-05,-2.355974,7.4E-05,1.571079,0.785604,0.01,0.01
2024-08-12 20:05:31.6039910,2024-08-12 20:05:31.6040924,5.5E-05,-0.785318,1.1E-05,-2.355971,7.4E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:31.6078910,2024-08-12 20:05:31.6079778,5.5E-05,-0.78532,9E-06,-2.355974,7.4E-05,1.57108,0.785601,0.01,0.01
2024-08-12 20:05:31.6200463,2024-08-12 20:05:31.6201095,5.8E-05,-0.785313,1.1E-05,-2.355974,7.3E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:31.6281097,2024-08-12 20:05:31.6281915,6.1E-05,-0.785315,1.4E-05,-2.355974,7.3E-05,1.571078,0.785603,0.01,0.01
2024-08-12 20:05:31.6402274,2024-08-12 20:05:31.6403093,5.8E-05,-0.78532,1.1E-05,-2.355974,7.4E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:31.6482913,2024-08-12 20:05:31.6483782,5.5E-05,-0.785318,1.4E-05,-2.355977,7.5E-05,1.571079,0.785602,0.01,0.01
2024-08-12 20:05:31.6604081,2024-08-12 20:05:31.6604991,5.8E-05,-0.785318,9E-06,-2.355969,7.3E-05,1.57108,0.785604,0.01,0.01
2024-08-12 20:05:31.6684737,2024-08-12 20:05:31.6685628,5.8E-05,-0.785321,9E-06,-2.355974,7.3E-05,1.571079,0.785605,0.01,0.01
2024-08-12 20:05:31.6786631,2024-08-12 20:05:31.6787642,5.5E-05,-0.785316,1.1E-05,-2.355977,7.3E-05,1.571079,0.785601,0.01,0.01
2024-08-12 20:05:31.6867209,2024-08-12 20:05:31.6868074,5.6E-05,-0.785318,1.4E-05,-2.355971,7.3E-05,1.571081,0.785604,0.01,0.01
2024-08-12 20:05:31.6988440,2024-08-12 20:05:31.6989248,5.3E-05,-0.785313,6E-06,-2.355971,7.5E-05,1.57108,0.785594,0.01,0.01
2024-08-12 20:05:31.7069086,2024-08-12 20:05:31.7069968,5.1E-05,-0.785323,1.1E-05,-2.355971,7.2E-05,1.571081,0.785599,0.01,0.01
2024-08-12 20:05:31.7190334,2024-08-12 20:05:31.7191269,5.3E-05,-0.785315,9E-06,-2.355971,7.4E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:31.7270997,2024-08-12 20:05:31.7271998,5.9E-05,-0.785313,1E-05,-2.355977,7.2E-05,1.571081,0.785599,0.01,0.01
2024-08-12 20:05:31.7392184,2024-08-12 20:05:31.7393074,5.5E-05,-0.785318,9E-06,-2.355974,7.4E-05,1.571081,0.785599,0.01,0.01
2024-08-12 20:05:31.7472822,2024-08-12 20:05:31.7473673,5.8E-05,-0.785313,9E-06,-2.355974,7.2E-05,1.571077,0.785598,0.01,0.01
2024-08-12 20:05:31.7594008,2024-08-12 20:05:31.7594870,5.6E-05,-0.78532,9E-06,-2.355974,7.3E-05,1.571079,0.785601,0.01,0.01
2024-08-12 20:05:31.7674635,2024-08-12 20:05:31.7675428,5.8E-05,-0.785319,9E-06,-2.355974,7.2E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:31.7795851,2024-08-12 20:05:31.7796726,5.8E-05,-0.78532,9E-06,-2.355974,7.3E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:31.7876571,2024-08-12 20:05:31.7877633,5.8E-05,-0.785319,1.1E-05,-2.355974,7.2E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:31.7997717,2024-08-12 20:05:31.7998595,5.5E-05,-0.785318,1.1E-05,-2.355971,7.4E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:31.8078357,2024-08-12 20:05:31.8079356,5E-05,-0.785326,1.1E-05,-2.355977,7.4E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:31.8199564,2024-08-12 20:05:31.8200450,5.5E-05,-0.785326,1.1E-05,-2.355971,7.3E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:31.8280588,2024-08-12 20:05:31.8281536,5.8E-05,-0.785323,9E-06,-2.355977,7.3E-05,1.571081,0.785601,0.01,0.01
2024-08-12 20:05:31.8402665,2024-08-12 20:05:31.8403544,5.3E-05,-0.785318,6E-06,-2.355974,7.3E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:31.8483610,2024-08-12 20:05:31.8484446,5.5E-05,-0.785318,1.4E-05,-2.355974,7.4E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:31.8605477,2024-08-12 20:05:31.8606379,5.8E-05,-0.78532,1.4E-05,-2.355974,7.4E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:31.8686541,2024-08-12 20:05:31.8687693,5.5E-05,-0.785318,7E-06,-2.355977,7.3E-05,1.57108,0.785599,0.01,0.01
2024-08-12 20:05:31.8788961,2024-08-12 20:05:31.8790059,5.5E-05,-0.785324,1.1E-05,-2.355974,7.3E-05,1.57108,0.785604,0.01,0.01
2024-08-12 20:05:31.9105875,2024-08-12 20:05:31.9107134,5.7E-05,-0.785318,1.1E-05,-2.355977,7.3E-05,1.571078,0.785597,0.01,0.01
2024-08-12 20:05:31.9109778,2024-08-12 20:05:31.9110974,5.5E-05,-0.785318,1.4E-05,-2.355971,7.3E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:31.9120262,2024-08-12 20:05:31.9122280,6.1E-05,-0.78532,9E-06,-2.355977,7.6E-05,1.571081,0.785601,0.01,0.01
2024-08-12 20:05:31.9195096,2024-08-12 20:05:31.9197191,5.6E-05,-0.785323,6E-06,-2.355977,7.4E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:31.9277268,2024-08-12 20:05:31.9279347,5.5E-05,-0.78532,9E-06,-2.355974,7.3E-05,1.571081,0.785601,0.01,0.01
2024-08-12 20:05:31.9400637,2024-08-12 20:05:31.9401886,5.5E-05,-0.785318,1.1E-05,-2.355974,7.3E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:31.9481957,2024-08-12 20:05:31.9482972,5.3E-05,-0.78532,1.7E-05,-2.355974,7.3E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:31.9604630,2024-08-12 20:05:31.9605613,5.5E-05,-0.785315,1.4E-05,-2.355977,7.3E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:31.9685971,2024-08-12 20:05:31.9687012,6E-05,-0.785318,1.4E-05,-2.355971,7.5E-05,1.571078,0.785597,0.01,0.01
2024-08-12 20:05:31.9786495,2024-08-12 20:05:31.9787506,5.8E-05,-0.78532,9E-06,-2.355977,7.4E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:31.9867181,2024-08-12 20:05:31.9868058,5.8E-05,-0.785319,1.4E-05,-2.355979,7.3E-05,1.571082,0.785597,0.01,0.01
2024-08-12 20:05:31.9988869,2024-08-12 20:05:31.9989872,5.6E-05,-0.78532,9E-06,-2.355974,7.3E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:32.0069548,2024-08-12 20:05:32.0070426,6.1E-05,-0.785315,9E-06,-2.355971,7.3E-05,1.571082,0.785603,0.01,0.01
2024-08-12 20:05:32.0192454,2024-08-12 20:05:32.0194026,6E-05,-0.785318,6E-06,-2.355974,7.4E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:32.0394594,2024-08-12 20:05:32.0395712,5.3E-05,-0.785318,1.1E-05,-2.355974,7.5E-05,1.571081,0.785598,0.01,0.01
2024-08-12 20:05:32.0475328,2024-08-12 20:05:32.0476337,5.2E-05,-0.785318,3E-06,-2.355974,7.4E-05,1.571078,0.785597,0.01,0.01
2024-08-12 20:05:32.0596410,2024-08-12 20:05:32.0597339,5.7E-05,-0.785321,6E-06,-2.355969,7.5E-05,1.571081,0.785598,0.01,0.01
2024-08-12 20:05:32.0677046,2024-08-12 20:05:32.0677948,5.5E-05,-0.785323,9E-06,-2.355974,7.3E-05,1.571081,0.785597,0.01,0.01
2024-08-12 20:05:32.0798232,2024-08-12 20:05:32.0799073,5.5E-05,-0.785315,9E-06,-2.355974,7.2E-05,1.571081,0.785599,0.01,0.01
2024-08-12 20:05:32.0878869,2024-08-12 20:05:32.0879742,6.1E-05,-0.785319,9E-06,-2.355977,7.4E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:32.1000073,2024-08-12 20:05:32.1001011,5.7E-05,-0.785318,1.1E-05,-2.355971,7.7E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:32.1080713,2024-08-12 20:05:32.1081642,5.5E-05,-0.785313,1.4E-05,-2.355974,7.3E-05,1.571082,0.785598,0.01,0.01
2024-08-12 20:05:32.1201900,2024-08-12 20:05:32.1202772,5.3E-05,-0.785318,9E-06,-2.355971,7.3E-05,1.571079,0.785595,0.01,0.01
2024-08-12 20:05:32.1282534,2024-08-12 20:05:32.1283424,5.8E-05,-0.785321,9E-06,-2.355977,7.4E-05,1.571079,0.785602,0.01,0.01
2024-08-12 20:05:32.1403710,2024-08-12 20:05:32.1404570,5.3E-05,-0.785318,1.1E-05,-2.355974,7.3E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:32.1484331,2024-08-12 20:05:32.1485173,5.2E-05,-0.785323,1.1E-05,-2.355974,7.3E-05,1.57108,0.785601,0.01,0.01
2024-08-12 20:05:32.1605550,2024-08-12 20:05:32.1606528,5.5E-05,-0.785315,9E-06,-2.355974,7.3E-05,1.57108,0.785599,0.01,0.01
2024-08-12 20:05:32.1686152,2024-08-12 20:05:32.1687059,5.5E-05,-0.785323,1.4E-05,-2.355971,7.4E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:32.1786813,2024-08-12 20:05:32.1787658,5.8E-05,-0.78532,1E-06,-2.355974,7.5E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:32.1867455,2024-08-12 20:05:32.1868289,5.3E-05,-0.785324,1.1E-05,-2.355974,7.5E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:32.1988670,2024-08-12 20:05:32.1989548,6.1E-05,-0.78532,9E-06,-2.355969,7.2E-05,1.571081,0.785598,0.01,0.01
2024-08-12 20:05:32.2069346,2024-08-12 20:05:32.2070081,5.8E-05,-0.785318,1.1E-05,-2.355971,7.3E-05,1.571081,0.785596,0.01,0.01
2024-08-12 20:05:32.2190544,2024-08-12 20:05:32.2191412,5.3E-05,-0.785315,9E-06,-2.355974,7.2E-05,1.571076,0.785605,0.01,0.01
2024-08-12 20:05:32.2271524,2024-08-12 20:05:32.2272468,5.4E-05,-0.785318,9E-06,-2.355977,7.3E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:32.2393389,2024-08-12 20:05:32.2394246,5.3E-05,-0.785316,1.1E-05,-2.355971,7.4E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:32.2474413,2024-08-12 20:05:32.2475263,5.8E-05,-0.785318,9E-06,-2.355977,7.4E-05,1.571081,0.785597,0.01,0.01
2024-08-12 20:05:32.2596470,2024-08-12 20:05:32.2597408,6E-05,-0.785323,9E-06,-2.355974,7.4E-05,1.571079,0.785598,0.01,0.01
2024-08-12 20:05:32.2677450,2024-08-12 20:05:32.2678281,5.8E-05,-0.785323,1.1E-05,-2.355977,7.3E-05,1.571081,0.785598,0.01,0.01
2024-08-12 20:05:32.2799429,2024-08-12 20:05:32.2800285,5.8E-05,-0.785318,1.1E-05,-2.355971,7.2E-05,1.571079,0.785599,0.01,0.01
2024-08-12 20:05:32.2880469,2024-08-12 20:05:32.2881339,5.5E-05,-0.785319,6E-06,-2.355974,7.2E-05,1.571081,0.785597,0.01,0.01
2024-08-12 20:05:32.3002342,2024-08-12 20:05:32.3003223,5.5E-05,-0.785319,1.1E-05,-2.355969,7.5E-05,1.571079,0.785601,0.01,0.01
2024-08-12 20:05:32.3083324,2024-08-12 20:05:32.3084232,5.2E-05,-0.785318,1.1E-05,-2.355974,7.4E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:32.3205219,2024-08-12 20:05:32.3206060,5.6E-05,-0.785313,1.1E-05,-2.355974,7.4E-05,1.571076,0.785602,0.01,0.01
2024-08-12 20:05:32.3286305,2024-08-12 20:05:32.3287165,5.8E-05,-0.785316,9E-06,-2.355971,7.3E-05,1.571079,0.785601,0.01,0.01
2024-08-12 20:05:32.3387307,2024-08-12 20:05:32.3388120,5.3E-05,-0.785315,1.1E-05,-2.355974,7.3E-05,1.57108,0.785605,0.01,0.01
2024-08-12 20:05:32.3468959,2024-08-12 20:05:32.3469875,5.3E-05,-0.785319,9E-06,-2.355977,7.4E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:32.3590530,2024-08-12 20:05:32.3591389,5.5E-05,-0.785315,9E-06,-2.355974,7.2E-05,1.571081,0.785599,0.01,0.01
2024-08-12 20:05:32.3671575,2024-08-12 20:05:32.3672417,5.2E-05,-0.785321,9E-06,-2.355974,7.4E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:32.3794245,2024-08-12 20:05:32.3795097,6.1E-05,-0.785313,1.1E-05,-2.355971,7.6E-05,1.57108,0.785604,0.01,0.01
2024-08-12 20:05:32.3875271,2024-08-12 20:05:32.3876087,5.5E-05,-0.78532,1.1E-05,-2.355974,7.3E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:32.3997547,2024-08-12 20:05:32.3998420,5.8E-05,-0.785318,1.4E-05,-2.355977,7.4E-05,1.571079,0.785601,0.01,0.01
2024-08-12 20:05:32.4078648,2024-08-12 20:05:32.4079573,5.8E-05,-0.785318,9E-06,-2.355977,7.4E-05,1.571076,0.785603,0.01,0.01
2024-08-12 20:05:32.4200833,2024-08-12 20:05:32.4201671,5.5E-05,-0.785314,9E-06,-2.355974,7.3E-05,1.571079,0.785598,0.01,0.01
2024-08-12 20:05:32.4281805,2024-08-12 20:05:32.4282663,5.6E-05,-0.785318,9E-06,-2.355979,7.2E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:32.4403737,2024-08-12 20:05:32.4404610,5.5E-05,-0.785318,8E-06,-2.355974,7.3E-05,1.571081,0.785602,0.01,0.01
2024-08-12 20:05:32.4485641,2024-08-12 20:05:32.4486486,5.5E-05,-0.785323,9E-06,-2.355977,7.2E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:32.4586825,2024-08-12 20:05:32.4587909,5.5E-05,-0.78532,9E-06,-2.355974,7.3E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:32.4667853,2024-08-12 20:05:32.4668762,5.8E-05,-0.785318,1.1E-05,-2.355974,7.4E-05,1.571081,0.785601,0.01,0.01
2024-08-12 20:05:32.4789490,2024-08-12 20:05:32.4790349,5.7E-05,-0.785321,6E-06,-2.355974,7.3E-05,1.571079,0.785602,0.01,0.01
2024-08-12 20:05:32.4870155,2024-08-12 20:05:32.4871006,5.7E-05,-0.785323,7E-06,-2.355977,7.3E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:32.4992102,2024-08-12 20:05:32.4992936,5.5E-05,-0.78532,9E-06,-2.355977,7.4E-05,1.571077,0.785599,0.01,0.01
2024-08-12 20:05:32.5073146,2024-08-12 20:05:32.5073978,5.8E-05,-0.78532,9E-06,-2.355977,7.3E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:32.5195011,2024-08-12 20:05:32.5196718,5.8E-05,-0.785316,6E-06,-2.355971,7.4E-05,1.57108,0.785596,0.01,0.01
2024-08-12 20:05:32.5275687,2024-08-12 20:05:32.5276572,5.5E-05,-0.785321,6E-06,-2.355969,7.4E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:32.5397027,2024-08-12 20:05:32.5398091,5.4E-05,-0.785315,1.1E-05,-2.355969,7.4E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:32.5477908,2024-08-12 20:05:32.5478795,5.1E-05,-0.785318,9E-06,-2.355969,7.3E-05,1.571079,0.785602,0.01,0.01
2024-08-12 20:05:32.5600052,2024-08-12 20:05:32.5601236,5.2E-05,-0.785315,9E-06,-2.355977,7.4E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:32.5681045,2024-08-12 20:05:32.5681884,5.8E-05,-0.785318,1.1E-05,-2.355977,7.4E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:32.5803044,2024-08-12 20:05:32.5804051,5.2E-05,-0.785318,9E-06,-2.355971,7.5E-05,1.571081,0.785597,0.01,0.01
2024-08-12 20:05:32.5883979,2024-08-12 20:05:32.5884827,5E-05,-0.785316,9E-06,-2.355974,7.3E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:32.6005901,2024-08-12 20:05:32.6006766,6E-05,-0.785313,9E-06,-2.355977,7.3E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:32.6086563,2024-08-12 20:05:32.6087494,5.6E-05,-0.785318,8E-06,-2.355977,7.3E-05,1.571081,0.785599,0.01,0.01
2024-08-12 20:05:32.6187173,2024-08-12 20:05:32.6188036,5.5E-05,-0.785324,1.4E-05,-2.355979,7.2E-05,1.571081,0.785602,0.01,0.01
2024-08-12 20:05:32.6267960,2024-08-12 20:05:32.6269016,5.2E-05,-0.785321,6E-06,-2.355969,7.2E-05,1.571079,0.785605,0.01,0.01
2024-08-12 20:05:32.6389055,2024-08-12 20:05:32.6389962,5.6E-05,-0.785318,9E-06,-2.355971,7.4E-05,1.571081,0.785598,0.01,0.01
2024-08-12 20:05:32.6469763,2024-08-12 20:05:32.6470689,5.6E-05,-0.785315,1.1E-05,-2.355974,7.4E-05,1.571081,0.785602,0.01,0.01
2024-08-12 20:05:32.6591450,2024-08-12 20:05:32.6592958,5.8E-05,-0.785318,6E-06,-2.355971,7.3E-05,1.571082,0.7856,0.01,0.01
2024-08-12 20:05:32.6672302,2024-08-12 20:05:32.6673765,5.3E-05,-0.785323,8E-06,-2.355977,7.3E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:32.6793768,2024-08-12 20:05:32.6795244,5.8E-05,-0.785319,9E-06,-2.355974,7.4E-05,1.571081,0.785599,0.01,0.01
2024-08-12 20:05:32.6875839,2024-08-12 20:05:32.6876897,5.5E-05,-0.78532,1.1E-05,-2.355979,7.5E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:32.6997076,2024-08-12 20:05:32.6998071,5.6E-05,-0.785319,9E-06,-2.355979,7.4E-05,1.571078,0.785599,0.01,0.01
2024-08-12 20:05:32.7077727,2024-08-12 20:05:32.7078719,5.5E-05,-0.785318,1.1E-05,-2.355971,7.3E-05,1.571079,0.785602,0.01,0.01
2024-08-12 20:05:32.7198851,2024-08-12 20:05:32.7199780,6.1E-05,-0.785321,1.1E-05,-2.355974,7.3E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:32.7279578,2024-08-12 20:05:32.7280583,5.5E-05,-0.78532,1.1E-05,-2.355974,7.5E-05,1.57108,0.785604,0.01,0.01
2024-08-12 20:05:32.7400712,2024-08-12 20:05:32.7401572,5.8E-05,-0.785315,1.1E-05,-2.355974,7.4E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:32.7481435,2024-08-12 20:05:32.7482363,5.3E-05,-0.785321,9E-06,-2.355974,7.3E-05,1.571079,0.785597,0.01,0.01
2024-08-12 20:05:32.7602630,2024-08-12 20:05:32.7603573,5.5E-05,-0.78532,1.1E-05,-2.355974,7.4E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:32.7683217,2024-08-12 20:05:32.7684058,5.6E-05,-0.785318,1.1E-05,-2.355977,7.2E-05,1.571078,0.7856,0.01,0.01
2024-08-12 20:05:32.7804482,2024-08-12 20:05:32.7805467,5.5E-05,-0.785316,9E-06,-2.355971,7.1E-05,1.571081,0.785605,0.01,0.01
2024-08-12 20:05:32.7885068,2024-08-12 20:05:32.7885910,5.8E-05,-0.785326,9E-06,-2.355974,7.4E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:32.8006340,2024-08-12 20:05:32.8007460,5.6E-05,-0.785321,1.1E-05,-2.355974,7.4E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:32.8087003,2024-08-12 20:05:32.8087964,5.5E-05,-0.785315,9E-06,-2.355976,7.5E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:32.8187601,2024-08-12 20:05:32.8188457,5.5E-05,-0.785326,6E-06,-2.355974,7.4E-05,1.571082,0.785606,0.01,0.01
2024-08-12 20:05:32.8389886,2024-08-12 20:05:32.8401240,5.5E-05,-0.785316,1.1E-05,-2.355974,7.3E-05,1.571082,0.785598,0.01,0.01
2024-08-12 20:05:32.8470920,2024-08-12 20:05:32.8472392,5.4E-05,-0.785315,9E-06,-2.355974,7.3E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:32.8592444,2024-08-12 20:05:32.8593937,5.8E-05,-0.785318,8E-06,-2.355977,7.3E-05,1.571082,0.785597,0.01,0.01
2024-08-12 20:05:32.8673432,2024-08-12 20:05:32.8674731,5.3E-05,-0.785315,1.1E-05,-2.355977,7.3E-05,1.571079,0.785599,0.01,0.01
2024-08-12 20:05:32.8795958,2024-08-12 20:05:32.8797458,5.5E-05,-0.785326,1.1E-05,-2.355971,7.4E-05,1.571076,0.785603,0.01,0.01
2024-08-12 20:05:32.8877659,2024-08-12 20:05:32.8879121,5.8E-05,-0.785318,9E-06,-2.355974,7.4E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:32.9000400,2024-08-12 20:05:32.9002098,5.8E-05,-0.785318,1.1E-05,-2.355971,7.4E-05,1.571083,0.785601,0.01,0.01
2024-08-12 20:05:32.9082126,2024-08-12 20:05:32.9083798,5.5E-05,-0.785323,1.4E-05,-2.355977,7.5E-05,1.571081,0.785604,0.01,0.01
2024-08-12 20:05:32.9204914,2024-08-12 20:05:32.9206394,5.4E-05,-0.78532,9E-06,-2.355971,7.6E-05,1.571081,0.785598,0.01,0.01
2024-08-12 20:05:32.9286661,2024-08-12 20:05:32.9288363,5.5E-05,-0.785315,9E-06,-2.355969,7.3E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:32.9388077,2024-08-12 20:05:32.9389741,5.3E-05,-0.785318,9E-06,-2.355977,7.3E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:32.9469876,2024-08-12 20:05:32.9471348,5.4E-05,-0.78532,1.4E-05,-2.355977,7.3E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:32.9592650,2024-08-12 20:05:32.9594078,5.5E-05,-0.785323,9E-06,-2.355974,7.1E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:32.9674354,2024-08-12 20:05:32.9675830,5.8E-05,-0.785321,1.4E-05,-2.355977,7.3E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:32.9797175,2024-08-12 20:05:32.9798661,5.5E-05,-0.785318,1.1E-05,-2.355971,7.3E-05,1.57108,0.7856,0.01,0.01
