ts_in,ts_out,JointPosition1,JointPosition2,JointPosition3,JointPosition4,JointPosition5,JointPosition6,JointPosition7,GripperData_Width,GripperData_Speed
2024-08-12 19:34:32.3196373,2024-08-12 19:34:32.3198092,0.000040,-0.785361,-0.000005,-2.356418,-0.000114,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.3277069,2024-08-12 19:34:32.3278104,0.000040,-0.785353,-0.000005,-2.356418,-0.000118,1.570624,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:32.3398233,2024-08-12 19:34:32.3399243,0.000040,-0.785363,-0.000007,-2.356416,-0.000118,1.570627,0.785586,0.010000000000000,0.010000
2024-08-12 19:34:32.3478766,2024-08-12 19:34:32.3479629,0.000042,-0.785358,-0.000005,-2.356418,-0.000115,1.570625,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.3600022,2024-08-12 19:34:32.3601070,0.000042,-0.785363,-0.000010,-2.356416,-0.000113,1.570627,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:32.3680519,2024-08-12 19:34:32.3681387,0.000042,-0.785361,-0.000005,-2.356421,-0.000114,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.3801768,2024-08-12 19:34:32.3802786,0.000048,-0.785361,-0.000007,-2.356418,-0.000115,1.570625,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.3882285,2024-08-12 19:34:32.3883134,0.000042,-0.785363,-0.000002,-2.356418,-0.000118,1.570625,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:32.4003554,2024-08-12 19:34:32.4004487,0.000042,-0.785363,-0.000010,-2.356418,-0.000117,1.570622,0.785588,0.010000000000000,0.010000
2024-08-12 19:34:32.4092213,2024-08-12 19:34:32.4093383,0.000040,-0.785363,-0.000007,-2.356421,-0.000118,1.570625,0.785587,0.010000000000000,0.010000
2024-08-12 19:34:32.4193509,2024-08-12 19:34:32.4195258,0.000042,-0.785361,-0.000007,-2.356416,-0.000117,1.570627,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:32.4274760,2024-08-12 19:34:32.4276753,0.000037,-0.785366,-0.000007,-2.356416,-0.000115,1.570625,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.4395798,2024-08-12 19:34:32.4396770,0.000040,-0.785367,-0.000007,-2.356421,-0.000116,1.570628,0.785588,0.010000000000000,0.010000
2024-08-12 19:34:32.4476377,2024-08-12 19:34:32.4477440,0.000040,-0.785361,-0.000007,-2.356418,-0.000117,1.570628,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:32.4597489,2024-08-12 19:34:32.4598450,0.000045,-0.785356,-0.000005,-2.356421,-0.000117,1.570625,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:32.4678115,2024-08-12 19:34:32.4679154,0.000040,-0.785363,-0.000007,-2.356421,-0.000114,1.570623,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:32.4799445,2024-08-12 19:34:32.4800680,0.000037,-0.785358,-0.000010,-2.356426,-0.000117,1.570627,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:32.4879931,2024-08-12 19:34:32.4880841,0.000042,-0.785362,-0.000007,-2.356424,-0.000118,1.570624,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:32.5001203,2024-08-12 19:34:32.5002374,0.000043,-0.785356,-0.000010,-2.356421,-0.000117,1.570625,0.785587,0.010000000000000,0.010000
2024-08-12 19:34:32.5081705,2024-08-12 19:34:32.5082711,0.000040,-0.785358,-0.000007,-2.356418,-0.000117,1.570627,0.785587,0.010000000000000,0.010000
2024-08-12 19:34:32.5202943,2024-08-12 19:34:32.5204099,0.000040,-0.785363,-0.000013,-2.356418,-0.000116,1.570624,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:32.5283534,2024-08-12 19:34:32.5284802,0.000038,-0.785361,-0.000005,-2.356421,-0.000117,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.5404649,2024-08-12 19:34:32.5406192,0.000040,-0.785358,-0.000007,-2.356418,-0.000116,1.570627,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.5485310,2024-08-12 19:34:32.5486631,0.000045,-0.785356,-0.000010,-2.356424,-0.000117,1.570627,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:32.5585911,2024-08-12 19:34:32.5587065,0.000040,-0.785366,-0.000005,-2.356418,-0.000117,1.570627,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:32.5666506,2024-08-12 19:34:32.5667715,0.000040,-0.785358,-0.000007,-2.356418,-0.000116,1.570624,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.5787706,2024-08-12 19:34:32.5796558,0.000042,-0.785369,-0.000010,-2.356418,-0.000116,1.570627,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:32.6265929,2024-08-12 19:34:32.6267249,0.000037,-0.785356,-0.000010,-2.356421,-0.000118,1.570627,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:32.6275582,2024-08-12 19:34:32.6276802,0.000040,-0.785366,-0.000007,-2.356418,-0.000116,1.570627,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:32.6285404,2024-08-12 19:34:32.6286354,0.000042,-0.785361,-0.000007,-2.356418,-0.000116,1.570624,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.6295751,2024-08-12 19:34:32.6297438,0.000042,-0.785353,-0.000010,-2.356418,-0.000115,1.570625,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.6393611,2024-08-12 19:34:32.6395371,0.000037,-0.785361,-0.000010,-2.356418,-0.000118,1.570628,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.6474671,2024-08-12 19:34:32.6476271,0.000040,-0.785356,-0.000010,-2.356416,-0.000116,1.570624,0.785587,0.010000000000000,0.010000
2024-08-12 19:34:32.6597410,2024-08-12 19:34:32.6598450,0.000042,-0.785363,-0.000005,-2.356418,-0.000117,1.570625,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.6906383,2024-08-12 19:34:32.6907905,0.000042,-0.785358,-0.000007,-2.356416,-0.000115,1.570627,0.785588,0.010000000000000,0.010000
2024-08-12 19:34:32.6915850,2024-08-12 19:34:32.6916948,0.000037,-0.785361,-0.000007,-2.356416,-0.000118,1.570625,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:32.6925704,2024-08-12 19:34:32.6926875,0.000042,-0.785361,-0.000005,-2.356418,-0.000117,1.570624,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.7004607,2024-08-12 19:34:32.7005616,0.000040,-0.785358,-0.000005,-2.356421,-0.000118,1.570625,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.7085850,2024-08-12 19:34:32.7086813,0.000042,-0.785358,-0.000007,-2.356421,-0.000116,1.570624,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:32.7188721,2024-08-12 19:34:32.7189864,0.000040,-0.785363,-0.000010,-2.356421,-0.000117,1.570627,0.785587,0.010000000000000,0.010000
2024-08-12 19:34:32.7269411,2024-08-12 19:34:32.7270477,0.000040,-0.785353,-0.000005,-2.356418,-0.000116,1.570627,0.785586,0.010000000000000,0.010000
2024-08-12 19:34:32.7392004,2024-08-12 19:34:32.7392838,0.000048,-0.785361,-0.000010,-2.356418,-0.000115,1.570627,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.7473422,2024-08-12 19:34:32.7474538,0.000042,-0.785358,-0.000007,-2.356421,-0.000117,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.7595353,2024-08-12 19:34:32.7596610,0.000045,-0.785363,-0.000007,-2.356419,-0.000114,1.570627,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:32.7677053,2024-08-12 19:34:32.7678149,0.000042,-0.785366,-0.000010,-2.356416,-0.000116,1.570628,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.7799109,2024-08-12 19:34:32.7800401,0.000040,-0.785363,-0.000007,-2.356418,-0.000118,1.570627,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.7880317,2024-08-12 19:34:32.7881410,0.000042,-0.785356,-0.000010,-2.356418,-0.000118,1.570625,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:32.8002582,2024-08-12 19:34:32.8003559,0.000040,-0.785361,-0.000007,-2.356421,-0.000116,1.570625,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.8083880,2024-08-12 19:34:32.8084934,0.000045,-0.785361,-0.000005,-2.356421,-0.000116,1.570627,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:32.8205932,2024-08-12 19:34:32.8206947,0.000042,-0.785364,-0.000010,-2.356418,-0.000116,1.570624,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.8286926,2024-08-12 19:34:32.8287924,0.000042,-0.785361,-0.000007,-2.356424,-0.000115,1.570627,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:32.8387605,2024-08-12 19:34:32.8388651,0.000045,-0.785358,-0.000007,-2.356416,-0.000117,1.570624,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:32.8468355,2024-08-12 19:34:32.8469313,0.000040,-0.785361,-0.000007,-2.356421,-0.000117,1.570624,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.8589982,2024-08-12 19:34:32.8591099,0.000040,-0.785366,-0.000007,-2.356424,-0.000118,1.570624,0.785588,0.010000000000000,0.010000
2024-08-12 19:34:32.8670740,2024-08-12 19:34:32.8671894,0.000040,-0.785369,-0.000010,-2.356418,-0.000117,1.570625,0.785588,0.010000000000000,0.010000
2024-08-12 19:34:32.8793275,2024-08-12 19:34:32.8794192,0.000037,-0.785361,-0.000010,-2.356418,-0.000116,1.570627,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.8874309,2024-08-12 19:34:32.8875355,0.000040,-0.785359,-0.000005,-2.356416,-0.000117,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.8996391,2024-08-12 19:34:32.8997384,0.000045,-0.785361,-0.000005,-2.356418,-0.000116,1.570627,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:32.9076887,2024-08-12 19:34:32.9077865,0.000040,-0.785366,-0.000005,-2.356421,-0.000113,1.570625,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:32.9198148,2024-08-12 19:34:32.9199320,0.000042,-0.785363,-0.000005,-2.356419,-0.000117,1.570627,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:32.9278733,2024-08-12 19:34:32.9279671,0.000037,-0.785361,-0.000007,-2.356416,-0.000115,1.570625,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:32.9399880,2024-08-12 19:34:32.9400953,0.000042,-0.785366,-0.000007,-2.356413,-0.000118,1.570624,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.9480551,2024-08-12 19:34:32.9481568,0.000042,-0.785358,-0.000010,-2.356416,-0.000115,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.9601712,2024-08-12 19:34:32.9602764,0.000040,-0.785366,-0.000010,-2.356421,-0.000116,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:32.9682400,2024-08-12 19:34:32.9683428,0.000042,-0.785358,-0.000010,-2.356421,-0.000117,1.570625,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:32.9803575,2024-08-12 19:34:32.9804795,0.000040,-0.785356,-0.000007,-2.356418,-0.000116,1.570627,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:32.9884163,2024-08-12 19:34:32.9885235,0.000045,-0.785356,-0.000007,-2.356418,-0.000118,1.570627,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:33.0005325,2024-08-12 19:34:33.0006314,0.000042,-0.785363,-0.000007,-2.356418,-0.000116,1.570625,0.785595,0.010000000000000,0.010000
2024-08-12 19:34:33.0085877,2024-08-12 19:34:33.0086819,0.000042,-0.785366,-0.000010,-2.356418,-0.000115,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.0186563,2024-08-12 19:34:33.0187536,0.000040,-0.785358,-0.000005,-2.356421,-0.000121,1.570624,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:33.0267205,2024-08-12 19:34:33.0268193,0.000042,-0.785361,-0.000007,-2.356418,-0.000117,1.570624,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.0388303,2024-08-12 19:34:33.0389245,0.000040,-0.785358,-0.000005,-2.356418,-0.000116,1.570627,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.0468949,2024-08-12 19:34:33.0469925,0.000042,-0.785363,-0.000005,-2.356416,-0.000118,1.570625,0.785588,0.010000000000000,0.010000
2024-08-12 19:34:33.0591279,2024-08-12 19:34:33.0592395,0.000037,-0.785366,-0.000007,-2.356418,-0.000115,1.570627,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.0671881,2024-08-12 19:34:33.0672967,0.000042,-0.785363,-0.000010,-2.356416,-0.000118,1.570623,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.0793016,2024-08-12 19:34:33.0794006,0.000040,-0.785361,-0.000007,-2.356421,-0.000116,1.570624,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.0873654,2024-08-12 19:34:33.0874681,0.000037,-0.785356,-0.000010,-2.356421,-0.000115,1.570625,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.0994870,2024-08-12 19:34:33.0995940,0.000040,-0.785356,-0.000007,-2.356421,-0.000117,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.1075373,2024-08-12 19:34:33.1076301,0.000042,-0.785366,-0.000007,-2.356418,-0.000117,1.570628,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:33.1196651,2024-08-12 19:34:33.1197704,0.000040,-0.785362,-0.000010,-2.356416,-0.000116,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.1277199,2024-08-12 19:34:33.1278150,0.000042,-0.785366,-0.000007,-2.356418,-0.000118,1.570627,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.1398375,2024-08-12 19:34:33.1399437,0.000040,-0.785358,-0.000007,-2.356416,-0.000117,1.570623,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:33.1479089,2024-08-12 19:34:33.1480066,0.000042,-0.785361,-0.000007,-2.356416,-0.000117,1.570627,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:33.1600633,2024-08-12 19:34:33.1601531,0.000042,-0.785363,-0.000005,-2.356416,-0.000117,1.570627,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.1680949,2024-08-12 19:34:33.1681928,0.000040,-0.785363,-0.000007,-2.356421,-0.000118,1.570627,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.1802230,2024-08-12 19:34:33.1803265,0.000042,-0.785361,-0.000007,-2.356421,-0.000116,1.570628,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.1882810,2024-08-12 19:34:33.1883859,0.000042,-0.785366,-0.000007,-2.356418,-0.000116,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.2004038,2024-08-12 19:34:33.2005084,0.000042,-0.785358,-0.000007,-2.356418,-0.000117,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.2084659,2024-08-12 19:34:33.2085841,0.000042,-0.785363,-0.000010,-2.356418,-0.000114,1.570627,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.2205772,2024-08-12 19:34:33.2206891,0.000042,-0.785363,-0.000005,-2.356421,-0.000116,1.570625,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.2286348,2024-08-12 19:34:33.2287303,0.000042,-0.785356,-0.000005,-2.356421,-0.000116,1.570624,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:33.2386967,2024-08-12 19:34:33.2387944,0.000041,-0.785361,-0.000005,-2.356418,-0.000117,1.570627,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:33.2467645,2024-08-12 19:34:33.2468751,0.000042,-0.785353,-0.000005,-2.356421,-0.000117,1.570623,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:33.2588766,2024-08-12 19:34:33.2589968,0.000040,-0.785356,-0.000007,-2.356418,-0.000118,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.2669417,2024-08-12 19:34:33.2670268,0.000037,-0.785358,-0.000010,-2.356416,-0.000114,1.570624,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:33.2790646,2024-08-12 19:34:33.2791703,0.000045,-0.785361,-0.000007,-2.356416,-0.000118,1.570625,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:33.2871285,2024-08-12 19:34:33.2872415,0.000045,-0.785359,-0.000013,-2.356416,-0.000116,1.570627,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:33.2992647,2024-08-12 19:34:33.2993869,0.000040,-0.785363,-0.000007,-2.356418,-0.000116,1.570625,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:33.3073273,2024-08-12 19:34:33.3074371,0.000042,-0.785363,-0.000010,-2.356418,-0.000117,1.570627,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:33.3194419,2024-08-12 19:34:33.3195534,0.000040,-0.785358,-0.000005,-2.356418,-0.000118,1.570625,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:33.3275118,2024-08-12 19:34:33.3276241,0.000045,-0.785369,-0.000007,-2.356413,-0.000115,1.570625,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:33.3396281,2024-08-12 19:34:33.3397306,0.000040,-0.785361,-0.000005,-2.356416,-0.000115,1.570624,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.3476913,2024-08-12 19:34:33.3477960,0.000042,-0.785366,-0.000005,-2.356413,-0.000115,1.570624,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:33.3598106,2024-08-12 19:34:33.3599182,0.000037,-0.785361,-0.000013,-2.356418,-0.000118,1.570627,0.785588,0.010000000000000,0.010000
2024-08-12 19:34:33.3678681,2024-08-12 19:34:33.3679678,0.000042,-0.785361,-0.000007,-2.356416,-0.000117,1.570625,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.3799895,2024-08-12 19:34:33.3800988,0.000040,-0.785363,-0.000005,-2.356416,-0.000116,1.570627,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.4002297,2024-08-12 19:34:33.4003504,0.000040,-0.785361,-0.000007,-2.356418,-0.000118,1.570627,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:33.4082783,2024-08-12 19:34:33.4083732,0.000039,-0.785366,-0.000005,-2.356418,-0.000116,1.570624,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.4204037,2024-08-12 19:34:33.4205150,0.000042,-0.785363,-0.000005,-2.356416,-0.000117,1.570625,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:33.4284663,2024-08-12 19:34:33.4285700,0.000040,-0.785358,-0.000010,-2.356418,-0.000116,1.570627,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:33.4405711,2024-08-12 19:34:33.4406628,0.000040,-0.785358,-0.000007,-2.356421,-0.000116,1.570627,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.4486360,2024-08-12 19:34:33.4487347,0.000040,-0.785361,-0.000007,-2.356421,-0.000117,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.4586980,2024-08-12 19:34:33.4587856,0.000040,-0.785361,-0.000007,-2.356418,-0.000116,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.4667611,2024-08-12 19:34:33.4668572,0.000037,-0.785358,-0.000007,-2.356418,-0.000114,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.4788797,2024-08-12 19:34:33.4789724,0.000042,-0.785356,-0.000005,-2.356416,-0.000116,1.570627,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.4869388,2024-08-12 19:34:33.4870413,0.000042,-0.785371,-0.000007,-2.356418,-0.000117,1.570625,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:33.4990761,2024-08-12 19:34:33.4992023,0.000040,-0.785363,-0.000007,-2.356418,-0.000118,1.570627,0.785587,0.010000000000000,0.010000
2024-08-12 19:34:33.5071219,2024-08-12 19:34:33.5072148,0.000042,-0.785361,-0.000007,-2.356418,-0.000116,1.570625,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.5192587,2024-08-12 19:34:33.5193725,0.000040,-0.785358,-0.000007,-2.356418,-0.000116,1.570625,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.5273107,2024-08-12 19:34:33.5274023,0.000040,-0.785363,-0.000010,-2.356418,-0.000116,1.570625,0.785596,0.010000000000000,0.010000
2024-08-12 19:34:33.5394357,2024-08-12 19:34:33.5395486,0.000043,-0.785366,-0.000010,-2.356421,-0.000116,1.570624,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:33.5474936,2024-08-12 19:34:33.5475987,0.000037,-0.785363,-0.000007,-2.356421,-0.000118,1.570629,0.785595,0.010000000000000,0.010000
2024-08-12 19:34:33.5596048,2024-08-12 19:34:33.5596955,0.000038,-0.785361,-0.000010,-2.356421,-0.000116,1.570624,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.5676744,2024-08-12 19:34:33.5677773,0.000040,-0.785358,-0.000013,-2.356421,-0.000118,1.570628,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.5797853,2024-08-12 19:34:33.5798852,0.000042,-0.785361,-0.000010,-2.356418,-0.000115,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.5878411,2024-08-12 19:34:33.5879310,0.000040,-0.785358,-0.000007,-2.356421,-0.000117,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.5999651,2024-08-12 19:34:33.6000679,0.000040,-0.785358,-0.000007,-2.356416,-0.000116,1.570624,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:33.6080336,2024-08-12 19:34:33.6081409,0.000042,-0.785361,-0.000008,-2.356416,-0.000116,1.570625,0.785595,0.010000000000000,0.010000
2024-08-12 19:34:33.6201518,2024-08-12 19:34:33.6202652,0.000045,-0.785361,-0.000007,-2.356424,-0.000118,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.6282143,2024-08-12 19:34:33.6283341,0.000042,-0.785361,-0.000010,-2.356418,-0.000116,1.570627,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.6403273,2024-08-12 19:34:33.6404344,0.000040,-0.785364,-0.000005,-2.356418,-0.000116,1.570627,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.6483886,2024-08-12 19:34:33.6484988,0.000040,-0.785361,-0.000010,-2.356421,-0.000117,1.570625,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.6605004,2024-08-12 19:34:33.6606081,0.000048,-0.785363,-0.000007,-2.356416,-0.000117,1.570625,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.6685583,2024-08-12 19:34:33.6686600,0.000040,-0.785358,-0.000007,-2.356418,-0.000116,1.570625,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:33.6785932,2024-08-12 19:34:33.6787076,0.000040,-0.785366,-0.000013,-2.356421,-0.000117,1.570625,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:33.6866472,2024-08-12 19:34:33.6867472,0.000040,-0.785361,-0.000010,-2.356418,-0.000117,1.570627,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.6987667,2024-08-12 19:34:33.6988721,0.000045,-0.785362,-0.000005,-2.356418,-0.000118,1.570623,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.7068227,2024-08-12 19:34:33.7069174,0.000042,-0.785358,-0.000002,-2.356418,-0.000116,1.570627,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.7189486,2024-08-12 19:34:33.7190578,0.000042,-0.785361,-0.000005,-2.356418,-0.000115,1.570627,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.7271155,2024-08-12 19:34:33.7272084,0.000042,-0.785366,-0.000007,-2.356421,-0.000117,1.570627,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.7392420,2024-08-12 19:34:33.7393572,0.000040,-0.785361,-0.000007,-2.356421,-0.000117,1.570624,0.785586,0.010000000000000,0.010000
2024-08-12 19:34:33.7472945,2024-08-12 19:34:33.7473911,0.000040,-0.785358,-0.000007,-2.356418,-0.000118,1.570625,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:33.7594117,2024-08-12 19:34:33.7595228,0.000042,-0.785361,-0.000007,-2.356416,-0.000117,1.570628,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:33.7674766,2024-08-12 19:34:33.7675896,0.000042,-0.785369,-0.000007,-2.356418,-0.000113,1.570625,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:33.7795920,2024-08-12 19:34:33.7796981,0.000042,-0.785358,-0.000007,-2.356416,-0.000116,1.570627,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.7876407,2024-08-12 19:34:33.7877447,0.000040,-0.785361,-0.000002,-2.356421,-0.000117,1.570625,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.7997624,2024-08-12 19:34:33.7998672,0.000043,-0.785363,-0.000007,-2.356416,-0.000118,1.570627,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:33.8078138,2024-08-12 19:34:33.8079036,0.000040,-0.785358,-0.000010,-2.356418,-0.000114,1.570627,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.8199405,2024-08-12 19:34:33.8200611,0.000040,-0.785363,-0.000005,-2.356424,-0.000116,1.570627,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.8279996,2024-08-12 19:34:33.8281095,0.000042,-0.785361,-0.000010,-2.356424,-0.000116,1.570629,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.8401183,2024-08-12 19:34:33.8402343,0.000040,-0.785366,-0.000007,-2.356418,-0.000117,1.570627,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.8481783,2024-08-12 19:34:33.8482822,0.000042,-0.785356,-0.000007,-2.356418,-0.000115,1.570627,0.785588,0.010000000000000,0.010000
2024-08-12 19:34:33.8602931,2024-08-12 19:34:33.8604045,0.000037,-0.785361,-0.000005,-2.356424,-0.000117,1.570627,0.785588,0.010000000000000,0.010000
2024-08-12 19:34:33.8683583,2024-08-12 19:34:33.8684655,0.000042,-0.785363,-0.000007,-2.356418,-0.000117,1.570628,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:33.8804741,2024-08-12 19:34:33.8805715,0.000040,-0.785371,-0.000007,-2.356416,-0.000118,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.8885391,2024-08-12 19:34:33.8886458,0.000032,-0.785361,-0.000005,-2.356421,-0.000116,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.8985889,2024-08-12 19:34:33.8986836,0.000042,-0.785366,-0.000010,-2.356421,-0.000117,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.9066538,2024-08-12 19:34:33.9067657,0.000045,-0.785361,-0.000007,-2.356421,-0.000115,1.570627,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.9187829,2024-08-12 19:34:33.9189022,0.000042,-0.785371,-0.000010,-2.356421,-0.000117,1.570625,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:33.9268357,2024-08-12 19:34:33.9269277,0.000040,-0.785363,-0.000005,-2.356418,-0.000117,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:33.9389636,2024-08-12 19:34:33.9390722,0.000040,-0.785361,-0.000007,-2.356418,-0.000116,1.570623,0.785589,0.010000000000000,0.010000
